PassengerId,Pclass,Age,SibSp,Parch,Fare,cell_number,Cabin_letter,Title,FamilyName,Special Agent/route,TicketBatch,SharedTicket,Male,Embarked_C,Embarked_S
925,3,0.011224475654840166,1,2,0.3896039775483334,0.301119521714548,0.32313154680232,0.789738199399237,0.0,0.11040520586532591,1,1,0,0,1
926,1,0.020371306452257813,1,0,1.875121266717483,0.5992115637319316,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,1,0
927,3,-0.864589906948654,0,0,-0.3129114406486037,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,1,0
928,3,0.011224475654840166,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,1
929,3,-0.6722070344701949,0,0,-0.2508358741597949,0.301119521714548,0.32313154680232,0.6962715813484752,0.0,0.38426561662326036,0,0,0,0,1
930,3,-0.36439443850466036,0,0,-0.21456413276973182,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
931,3,0.011224475654840166,0,0,1.8208024391934032,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,1,1,0,1
932,3,0.7129496473747106,0,1,-0.04493364978171989,0.301119521714548,0.32313154680232,0.15691831935313988,1.0,0.38426561662326036,0,1,1,1,0
933,1,0.011224475654840166,0,0,0.5238635576190146,1.0,0.7489834353961873,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
934,3,0.8668559453574779,0,0,-0.28602487700090085,0.301119521714548,0.32313154680232,0.15691831935313988,0.5992115637319316,0.14123561105391927,0,0,1,0,1
935,2,0.020371306452257813,0,0,-0.06298073591573695,0.301119521714548,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,0,0,0,1
936,1,1.1746685413230125,1,0,1.6500935486106298,0.34537888742882167,0.7489834353961873,0.789738199399237,1.0,0.38426561662326036,0,1,0,0,1
937,3,-0.36439443850466036,0,0,-0.2827766613540295,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.41407700379368795,0,0,1,0,1
938,1,1.1746685413230125,0,0,0.6602886147876099,1.0,0.4612366350832156,0.15691831935313988,0.3838383838383838,0.645800233391576,0,0,1,1,0
939,3,0.011224475654840166,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,0
940,1,2.3289657761937668,0,0,2.6781538008454024,1.0,0.7489834353961873,0.789738199399237,0.3838383838383838,0.38426561662326036,0,1,0,1,0
941,3,0.48209020040055967,0,2,0.06261693576328738,0.301119521714548,0.32313154680232,0.789738199399237,1.0,0.3424238107093359,0,1,0,0,1
942,1,-0.441347587496044,1,0,1.9725677361236227,0.4598341859234433,0.32313154680232,0.15691831935313988,0.27213861776040055,0.38426561662326036,0,0,1,0,1
943,2,-0.2104881405218931,0,0,0.025080555748042424,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.42280696756606323,1,0,1,1,0
944,2,-0.7491601834615785,2,1,0.37011468366710554,0.301119521714548,0.32313154680232,0.6962715813484752,0.4598341859234433,0.38426561662326036,0,1,0,0,1
945,1,-0.13353499153050946,3,2,10.764404753655324,0.301119521714548,0.32313154680232,0.6962715813484752,0.4757192518501141,0.38426561662326036,0,1,0,0,1
946,2,0.011224475654840166,0,0,0.04872323470306978,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.3838383838383838,1,0,1,1,0
947,3,-1.518691673375415,4,1,0.6353856281615965,0.301119521714548,0.32313154680232,0.5701863079851704,0.0,0.38426561662326036,0,1,1,0,0
948,3,0.405137051409176,0,0,-0.2840412999792114,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,0,0,1,0,1
949,3,-0.36439443850466036,0,0,-0.29468678539255766,0.0,0.0,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
950,3,0.011224475654840166,1,0,0.07127884415494427,0.301119521714548,0.32313154680232,0.15691831935313988,1.0,0.38426561662326036,0,1,1,0,1
951,1,0.48209020040055967,0,0,10.737336289931397,0.3838383838383838,0.7386125837530896,0.6962715813484752,0.3838383838383838,0.645800233391576,0,1,0,1,0
952,3,-0.9800196304357295,0,0,-0.2840412999792114,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
953,2,0.1742776044350251,0,0,-0.041325964936594836,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
954,3,-0.9030664814443459,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
955,3,-0.5952538854788113,0,0,-0.2914385697456864,0.301119521714548,0.32313154680232,0.6962715813484752,1.0,0.38426561662326036,0,0,0,0,0
956,1,-1.287832226401264,2,2,10.737336289931397,1.0,0.7386125837530896,0.5701863079851704,1.0,0.645800233391576,0,1,1,1,0
957,2,0.011224475654840166,0,0,0.283495599750537,0.301119521714548,0.32313154680232,0.789738199399237,0.3838383838383838,0.7504027918797157,0,0,0,0,1
958,3,-0.9030664814443459,0,0,-0.28476023837571895,0.301119521714548,0.32313154680232,0.6962715813484752,1.0,0.38426561662326036,0,0,0,0,0
959,1,1.3285748393057797,0,0,1.21031979765782,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,0,1,1,0,1
960,1,0.09732445544364145,0,0,0.6099412722611046,0.3838383838383838,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,1,0
961,1,2.3289657761937668,1,4,10.764404753655324,0.301119521714548,0.32313154680232,0.789738199399237,0.4757192518501141,0.38426561662326036,0,1,0,0,1
962,3,-0.441347587496044,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,0
963,3,-0.6722070344701949,0,0,-0.2840412999792114,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
964,3,-0.05658184253912583,0,0,-0.2827766613540295,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,1
965,1,-0.09505841703481764,0,0,0.5745703693437738,0.3838383838383838,0.7489834353961873,0.15691831935313988,0.3838383838383838,0.645800233391576,0,0,1,1,0
966,1,0.405137051409176,0,0,8.533963342803686,0.3838383838383838,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,1,0,1,0
967,1,0.2127541789307169,0,0,8.533963342803686,0.3838383838383838,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,1,1,1,0
968,3,0.011224475654840166,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
969,1,1.9442000312368488,2,0,0.48705044695447297,1.0,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,0,0,0,1
970,2,0.020371306452257813,0,0,-0.06298073591573695,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
971,3,-0.441347587496044,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,0
972,3,-1.8265042693409494,1,1,0.03428383341417777,0.301119521714548,0.32313154680232,0.5701863079851704,0.0,0.38426561662326036,1,1,1,1,0
973,1,2.8676378191334524,1,0,8.97915078650128,0.3838383838383838,0.32313154680232,0.15691831935313988,0.3838383838383838,0.645800233391576,0,1,1,0,1
974,1,1.482481137288547,0,0,0.5000433095419583,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
975,3,0.011224475654840166,0,0,-0.2840412999792114,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
976,2,0.011224475654840166,0,0,-0.162233213221537,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,0
977,3,0.011224475654840166,1,0,0.0,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,1,0
978,3,-0.2104881405218931,0,0,-0.28476023837571895,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,0
979,3,-0.9030664814443459,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.0,0,0,0,0,1
980,3,0.011224475654840166,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,1.0,0.3838383838383838,0.38426561662326036,0,0,0,0,0
981,2,-2.134316865306484,1,1,0.37011468366710554,0.301119521714548,0.32313154680232,0.5701863079851704,1.0,0.38426561662326036,0,1,1,0,1
982,3,-0.5952538854788113,1,0,-0.02400214815328112,0.301119521714548,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,0,0,0,1
983,3,0.011224475654840166,0,0,-0.2892730926477721,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
984,1,-0.2104881405218931,1,2,1.6260914004573488,0.0,0.7386125837530896,0.789738199399237,0.0,0.0,0,1,0,0,1
985,3,0.011224475654840166,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
986,1,-0.36439443850466036,0,0,0.5000433095419583,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,1,0
987,3,-0.36439443850466036,0,0,-0.28837225417503987,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
988,1,3.560216160055905,1,0,2.7889526020372806,0.0,0.32313154680232,0.789738199399237,0.0,0.38426561662326036,0,1,0,0,1
989,3,-0.05658184253912583,0,0,-0.2827766613540295,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.41407700379368795,0,0,1,0,1
990,3,-0.7491601834615785,0,0,-0.2858429769246761,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,1
991,3,0.2512307534264087,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.1109820139922658,1,0,1,0,1
992,1,1.020762243340245,1,0,1.7751498510151755,0.3838383838383838,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,0,0,1,0
993,2,-0.2104881405218931,1,0,0.5000433095419583,0.301119521714548,0.32313154680232,0.15691831935313988,1.0,0.38426561662326036,0,1,1,0,1
994,3,0.011224475654840166,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,0
995,3,-0.28744128951327674,0,0,-0.2892730926477721,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
996,3,-1.056972779427113,1,1,-0.2571504053773127,0.301119521714548,0.32313154680232,0.789738199399237,1.0,0.38426561662326036,1,1,0,1,0
997,3,-0.13353499153050946,0,0,0.34954265123692047,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.3972733219339217,1,1,1,0,1
998,3,-0.6722070344701949,0,0,-0.28728951562608274,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,0
999,3,0.011224475654840166,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,0,0,1,0,0
1000,3,0.011224475654840166,0,0,-0.24867039706188065,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,0,1
1001,2,-0.864589906948654,0,0,-0.06298073591573695,0.4757192518501141,0.7481921538491852,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1002,2,0.8668559453574779,0,0,0.025621925022520947,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,1,0
1003,3,0.011224475654840166,0,0,-0.28909119257154736,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,0
1004,1,0.48209020040055967,0,0,0.7460068602314462,0.3838383838383838,0.4612366350832156,0.6962715813484752,0.3838383838383838,0.645800233391576,0,0,0,1,0
1005,3,-0.864589906948654,0,0,-0.3105683944286605,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,0
1006,1,2.5598252231679175,1,0,8.97915078650128,0.3838383838383838,0.32313154680232,0.789738199399237,0.3838383838383838,0.645800233391576,0,1,0,0,1
1007,3,-0.9030664814443459,1,0,0.0,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,1,1,1,1,0
1008,3,0.011224475654840166,0,0,-0.34719960501697733,0.301119521714548,0.32313154680232,0.15691831935313988,1.0,0.38426561662326036,1,0,1,1,0
1009,3,-2.2112700142978676,1,1,0.09726456932991473,0.48260052267204623,0.4757192518501141,0.6962715813484752,1.0,0.5992115637319316,1,1,0,0,1
1010,1,0.48209020040055967,0,0,2.6326787817892034,0.48260052267204623,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,1,0
1011,2,-0.05658184253912583,1,0,0.5000433095419583,0.301119521714548,0.32313154680232,0.789738199399237,0.0,0.5992115637319316,0,1,0,0,1
1012,2,-1.3647853753926478,0,0,0.056120504469544724,0.301119521714548,0.32313154680232,0.6962715813484752,1.0,0.3424238107093359,0,1,0,0,1
1013,3,0.011224475654840166,1,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,0,0,1,0,0
1014,1,0.405137051409176,1,0,1.875121266717483,1.0,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,1,0,1,0
1015,3,-0.13353499153050946,0,0,-0.3120106021758714,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1016,3,0.011224475654840166,0,0,-0.29035583119672925,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,0
1017,3,-0.9800196304357295,0,1,0.07127884415494427,0.301119521714548,0.32313154680232,0.6962715813484752,0.0,0.38426561662326036,0,1,0,0,1
1018,3,-0.5952538854788113,0,0,-0.28837225417503987,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1019,3,0.011224475654840166,2,0,0.38094206915667655,0.301119521714548,0.32313154680232,0.6962715813484752,1.0,0.38426561662326036,0,1,0,0,0
1020,2,0.9438090943488615,0,0,-0.06298073591573695,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1021,3,-0.441347587496044,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1022,3,0.1742776044350251,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.3838383838383838,0,0,1,0,1
1023,1,1.7902937332540816,0,0,0.6083171644376689,0.3838383838383838,0.32313154680232,0.4598341859234433,0.3838383838383838,0.38426561662326036,0,0,1,1,0
1024,3,0.011224475654840166,0,4,0.4769463308156052,0.301119521714548,0.32313154680232,0.789738199399237,0.0,0.38426561662326036,1,1,0,0,1
1025,3,0.011224475654840166,1,0,-0.34719960501697733,0.301119521714548,0.32313154680232,0.15691831935313988,1.0,0.38426561662326036,1,0,1,1,0
1026,3,1.020762243340245,0,0,-0.2840412999792114,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1027,3,-0.441347587496044,0,0,-0.2858429769246761,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,0,0,1,0,1
1028,3,-0.24896471501758494,0,0,-0.31309334072482853,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,1,0
1029,2,-0.28744128951327674,0,0,-0.06298073591573695,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1030,3,-0.5183007364874277,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.14123561105391927,0,0,0,0,1
1031,3,0.7899027963660942,1,6,1.405212736470099,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.3424238107093359,1,1,1,0,1
1032,3,-1.518691673375415,5,2,1.405212736470099,0.301119521714548,0.32313154680232,0.6962715813484752,0.0,0.3424238107093359,1,1,0,0,1
1033,1,0.2512307534264087,0,0,5.937556302404546,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,1,0,0,1
1034,1,2.4059189251851505,1,3,10.737336289931397,1.0,0.7386125837530896,0.15691831935313988,1.0,0.645800233391576,0,1,1,1,0
1035,2,-0.13353499153050946,0,0,0.5000433095419583,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,1,1,0,1
1036,1,0.9438090943488615,0,0,0.5238635576190146,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1037,3,0.09732445544364145,3,0,0.15356697387568427,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.38426561662326036,0,1,1,0,1
1038,1,0.011224475654840166,0,0,1.6201363384380845,0.0,0.7411477702617703,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,1,1,0,1
1039,3,-0.5952538854788113,0,0,-0.277362968609244,0.301119521714548,0.32313154680232,0.15691831935313988,0.34537888742882167,0.0,0,0,1,0,1
1040,1,0.011224475654840166,0,0,0.5238635576190146,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1041,2,0.020371306452257813,1,1,0.5000433095419583,0.301119521714548,0.32313154680232,0.0,0.0,0.38426561662326036,0,1,1,0,1
1042,1,-0.5183007364874277,0,1,2.9755431016561564,1.0,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,1,0,1,0
1043,3,0.011224475654840166,0,0,-0.2840412999792114,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,1,0
1044,3,2.367442350689459,0,0,0.0,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,0,1
1045,3,0.48209020040055967,0,2,-0.09835163883306774,0.301119521714548,0.32313154680232,0.789738199399237,0.0,0.38426561662326036,0,0,0,0,1
1046,3,-1.287832226401264,4,2,0.7333734668422146,0.301119521714548,0.32313154680232,0.5701863079851704,0.6894320834856966,0.38426561662326036,0,1,1,0,1
1047,3,-0.441347587496044,0,0,-0.2990177395883861,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.0,1,0,1,0,1
1048,1,-0.05658184253912583,0,0,8.97915078650128,0.3838383838383838,0.32313154680232,0.6962715813484752,0.3838383838383838,0.645800233391576,0,1,0,0,1
1049,3,-0.5183007364874277,0,0,-0.2858429769246761,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,1
1050,1,0.9438090943488615,0,0,0.5238635576190146,0.4598341859234433,0.7489834353961873,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1051,3,-0.28744128951327674,0,2,-0.02941584089806665,0.301119521714548,0.32313154680232,0.789738199399237,0.3838383838383838,0.14123561105391927,0,0,0,0,1
1052,3,0.011224475654840166,0,0,-0.29107910054743263,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,0,0,0,0,0
1053,3,-1.749551120349566,1,1,0.03428383341417777,0.301119521714548,0.32313154680232,0.5701863079851704,1.0,0.38426561662326036,1,1,1,1,0
1054,2,-0.28744128951327674,0,0,-0.041325964936594836,0.301119521714548,0.32313154680232,0.6962715813484752,0.0,0.38426561662326036,0,0,0,0,1
1055,3,0.011224475654840166,0,0,-0.32283798766544247,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1056,2,0.8668559453574779,0,0,-0.06298073591573695,0.301119521714548,0.32313154680232,0.0,0.3838383838383838,0.38426561662326036,0,0,1,0,1
1057,3,-0.28744128951327674,1,1,0.3278878802577783,0.301119521714548,0.32313154680232,0.789738199399237,1.0,0.38426561662326036,0,1,0,0,1
1058,1,1.4055279882971634,0,0,1.5609451874436977,0.4598341859234433,0.7386125837530896,0.15691831935313988,0.3838383838383838,0.645800233391576,0,0,1,1,0
1059,3,-0.9030664814443459,2,2,0.8627607234425888,0.301119521714548,0.32313154680232,0.15691831935313988,0.0,0.11040520586532591,1,1,1,0,1
1060,1,0.011224475654840166,0,0,0.5745703693437738,0.301119521714548,0.32313154680232,0.789738199399237,0.3838383838383838,0.38426561662326036,0,0,0,1,0
1061,3,-0.5952538854788113,0,0,-0.23784301157230958,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.38426561662326036,1,0,0,0,1
1062,3,0.011224475654840166,0,0,-0.2990177395883861,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.0,1,0,1,0,1
1063,3,-0.2104881405218931,0,0,-0.31309334072482853,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,1,0
1064,3,-0.5183007364874277,1,0,-0.02400214815328112,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,0,1,1,0,1
1065,3,0.011224475654840166,0,0,-0.3129114406486037,0.301119521714548,0.32313154680232,0.15691831935313988,0.3838383838383838,0.38426561662326036,1,0,1,1,0
1066,3,0.7899027963660942,1,5,0.7333734668422146,0.301119521714548,0.32313154680232,0.15691831935313988,0.6894320834856966,0.38426561662326036,0,1,1,0,1
1067,2,-1.1339259284184968,0,2,1.0630673549996534,0.301119521714548,0.32313154680232,0.6962715813484752,0.6894320834856966,0.38426561662326036,0,1,0,0,1
1068,2,-0.7491601834615785,0,0,0.9656208855935139,0.301119521714548,0.32313154680232,0.6962715813484752,0.3838383838383838,0.3424238107093359,0,1,0,0,1
